WATER_SYST,ZIP_CODE
CA4900843,95476
CA4900893,95425
CA3900569,95215
CA1210018,95570
CA1210319,95570
CA4901074,94972
CA4700541,96067
CA4700627,96097
CA4010018,93444
CA0800556,95531
CA0500027,95255
CA1700554,95458
CA1700554,95443
CA2210924,95389
CA4700872,96067
CA4700523,96038
CA4700523,96064
CA4110011,94019
CA4300991,95020
CA4300989,95020
CA5601716,93023
CA1910034,90706
CA1910034,90723
CA1910034,90650
CA1910034,90242
CA1910034,90670
CA1910034,90280
CA1910034,90241
CA1910034,90240
CA1910034,90201
CA1910034,90660
CA1910034,90040
CA3410029,95690
CA3410029,95757
CA3410029,95758
CA3410029,95624
CA3410029,95832
CA3410029,95823
CA3410029,95829
CA3410029,95828
CA3410029,95830
CA3410029,95824
CA3410029,95826
CA3410029,95655
CA3410029,95827
CA3410029,95825
CA3410029,95864
CA3410029,95670
CA3410029,95834
CA3410029,95835
CA3410029,95683
CA3410029,95742
CA3410029,95837
CA3410029,95836
CA1910247,91342
CA1910247,91390
CA1910247,93015
CA1910247,91355
CA1910247,91350
CA1910247,91351
CA1910247,91354
CA1910247,93040
CA1910247,91384
CA1910247,93065
CA1910247,93063
CA1910247,91321
CA1910247,91381
CA1910247,91387
CA3301863,92539
CA3301355,92539
CA3210010,96137
CA3210010,96020
CA3610055,92223
CA3610055,92373
CA3610055,92320
CA3610055,92399
CA3610055,92359
CA1910240,91342
CA1910240,91390
CA1910240,93015
CA1910240,91355
CA1910240,91350
CA1910240,91351
CA1910240,91354
CA1910240,93040
CA1910240,91384
CA1910240,93065
CA1910240,93063
CA1910240,91321
CA1910240,91381
CA1910240,91387
CA3100034,95724
CA4310005,95131
CA4310005,95132
CA4310005,95035
CA4310005,95134
CA4310005,94538
CA4310005,94539
CA4010012,93446
CA1410009,93545
CA1500333,93501
CA1910005,93591
CA1910005,93535
CA1910010,93551
CA1910010,93536
CA1910010,93534
CA1910033,90744
CA1910033,90710
CA1910033,90505
CA1910033,90810
CA1910033,90745
CA1910033,90501
CA1910033,90277
CA1910033,90502
CA1910033,90503
CA1910033,90746
CA1910033,90747
CA1910033,90504
CA1910033,90805
CA1910033,90221
CA1910033,90220
CA1910033,90248
CA1910036,90201
CA1910036,90040
CA1910036,90058
CA1910036,90640
CA1910036,90023
CA1910036,90022
CA1910036,90063
CA1910036,90033
CA1910036,91754
CA1910036,90032
CA1910047,90245
CA1910047,90260
CA1910047,90266
CA1910047,90249
CA1910047,90250
CA1910047,90304
CA1910047,90303
CA1910047,90047
CA1910047,90045
CA1910050,90201
CA1910050,90040
CA1910050,90640
CA1910070,91390
CA1910070,93551
CA1910070,93536
CA1910070,93535
CA1910070,93510
CA1910070,93550
CA1910070,93552
CA1910070,93534
CA1910104,90731
CA1910104,90732
CA1910104,90275
CA1910104,90274
CA1910104,90717
CA1910104,90710
CA1910104,90505
CA1910104,90277
CA1910185,91355
CA1910185,91384
CA1910242,93532
CA1910242,93536
CA1910243,93551
CA1910248,91390
CA1910248,93551
CA1910248,93510
CA1910248,93550
CA2710009,93930
CA2710012,93908
CA5403041,93618
CA5403051,93270
CA5403215,93618
CA5403114,93631
CA5400896,93633
CA5403106,93221
CA5403130,93292
CA5400846,93292
CA5401093,93265
CA4901420,95476
CA3110015,96145
CA3110015,96140
CA3110015,96148
CA1700634,95469
CA1700634,48
CA1700650,95426
CA2300519,95437
CA2300524,95437
CA2300619,95456
CA2300621,95456
CA2300629,95460
CA2300653,95459
CA2300746,95460
CA2300775,95437
CA2300788,95490
CA2300802,95460
CA2300818,95490
CA2300820,95585
CA2300826,95460
CA2300830,95428
CA2300842,95490
CA2300845,95468
CA2300846,95410
CA2300873,95466
CA2300873,95427
CA2300874,95437
CA2300879,95449
CA2300900,95466
CA2310310,95585
CA2300509,95482
CA2300509,95470
CA4100502,94019
CA1900693,93535
CA4300992,95020
CA4510013,96003
CA4510013,96087
CA4510013,96001
CA4200814,93427
CA3310036,92590
CA3310036,92562
CA3310036,92595
CA3310049,92883
CA3310049,92028
CA3310049,92590
CA3310049,92532
CA3310049,92570
CA3310049,92518
CA3310049,92508
CA3310049,92553
CA3310049,92881
CA3310049,92879
CA3310049,92503
CA3310049,92504
CA3310049,92506
CA3310049,92507
CA3310049,92557
CA3310076,92592
CA3310076,92028
CA3310076,92590
CA3500550,95023
CA1910043,90065
CA1910043,90039
CA1910043,90027
CA1910043,91204
CA1910043,90041
CA1910043,91205
CA1910043,91210
CA1910043,91203
CA1910043,91206
CA1910043,91202
CA1910043,91201
CA1910043,91506
CA1910043,91502
CA1910043,91207
CA1910043,91208
CA1910043,91501
CA1910043,91105
CA1910043,91103
CA1910043,91011
CA1910043,91020
CA1910043,91214
CA1910043,91042
CA3702059,91935
CA1910174,90638
CA1910174,90670
CA1910174,90604
CA1910174,90631
CA1910174,90605
CA1910174,90603
CA1910174,90602
CA1910174,90606
CA1910174,90601
CA3310009,92536
CA3310009,92592
CA3310009,92590
CA3310009,92591
CA3310009,92562
CA3310009,92563
CA3310009,92584
CA3310009,92587
CA3310009,92532
CA3310009,92586
CA3310009,92544
CA3310009,92596
CA3310009,92561
CA3310009,92543
CA3310009,92545
CA3310009,92549
CA3310009,92583
CA3310009,92582
CA3310009,92585
CA3310009,92548
CA3310009,92570
CA3310009,92567
CA3310009,92571
CA3310009,92551
CA3310009,92518
CA3310009,92508
CA3310009,92555
CA3310009,92553
CA3310009,92223
CA3310009,92220
CA3310009,92507
CA3310009,92557
CA3310009,92373
CA3310009,92324
CA2710017,93908
CA2710017,93940
CA2710017,93955
CA2710017,93933
CA1910152,90242
CA1910152,90262
CA1910152,90280
CA1910152,90241
CA1910152,90201
CA1910152,90255
CA1503226,93561
CA1910225,90263
CA1910225,90265
CA1910225,91361
CA1910225,91364
CA1910225,91367
CA1910225,90290
CA1910225,91301
CA1910225,91302
CA1910225,91377
CA1910225,91362
CA1910225,91307
CA1910225,91304
CA1910225,91326
CA1910225,91311
CA1910225,93063
CA4901442,94515
CA5400964,93215
CA4901449,95472
CA4901455,95448
CA4301003,95020
CA5000579,95316
CA5610003,91307
CA5610003,91304
CA5610003,93063
CA4300792,95135
CA4300791,95123
CA5510002,95379
CA5510002,95383
CA4300971,95013
CA4300987,95141
CA4300987,95120
CA4300987,95037
CA4410017,95076
CA4410017,95062
CA4410017,95010
CA4410017,95003
CA4410017,95073
CA0910013,95726
CA0910013,95631
CA0910013,95762
CA0910013,95672
CA0910013,95667
CA0910013,95746
CA0910013,95664
CA0910013,95650
CA0910013,95651
CA0910013,95633
CA0910013,95658
CA0910013,95614
CA0910013,95635
CA0910013,95634
CA0910013,95603
CA1510014,93501
CA1510014,93561
CA5510012,95379
CA5510012,95370
CA5510012,95372
CA5510012,95383
CA5510013,95327
CA5510013,95370
CA5510013,95310
CA5510021,95346
CA5510028,95370
CA4300545,95070
CA5500138,95346
CA3810003,95329
CA3810003,95321
CA2701202,93926
CA2701202,93925
CA2701202,93908
CA5500369,95321
CA5500233,95370
CA5500358,95335
CA5500173,95364
CA5500186,95346
CA5500186,95335
CA5500250,95346
CA5500003,95321
CA5500030,95321
CA2210513,95389
CA5400810,93215
CA5403151,93256
CA5401084,93286
CA4300612,95076
CA4300612,95020
CA4300783,95037
CA4510508,96033
CA4300939,95020
CA4300986,95141
CA4300986,95037
CA4300998,95023
CA2710004,93924
CA2710004,93908
CA2710004,93923
CA2710004,93940
CA2710004,93953
CA2710004,93943
CA2710004,93944
CA2710004,93950
CA2710004,93955
CA2910003,95724
CA2910003,96161
CA2910003,95728
CA5610001,93033
CA5400743,93271
CA5400679,93274
CA5400708,93265
CA5400558,93270
CA5400644,93271
CA5401001,93271
CA5401039,93291
CA5401099,93260
CA5403208,93274
CA4300816,94040
CA4300815,95020
CA4300815,95046
CA4300815,95037
CA2310304,95460
CA2310800,95427
CA2310800,95437
CA1700510,95457
CA4410002,95018
CA3610024,92344
CA3610024,92371
CA3610024,92407
CA3610024,92345
CA3610024,92308
CA3610024,92395
CA3610024,92392
CA3610114,92404
CA3610114,92382
CA3610114,92378
CA3610114,92385
CA3610114,92322
CA3610114,92391
CA3610114,92341
CA3610114,92317
CA3610114,92325
CA3610114,92407
CA3610114,92321
CA3610114,92352
CA3610114,92345
CA3610114,92314
CA4110006,95014
CA4110006,94022
CA4110006,94028
CA4110006,94020
CA4110006,94074
CA4110006,94019
CA4110006,94304
CA4110006,94062
CA4110006,94305
CA4110006,94301
CA4110006,94027
CA4110006,94025
CA4110006,94061
CA4110006,94063
CA0910001,95684
CA0910001,95636
CA0910001,95726
CA0910001,95623
CA0910001,95682
CA0910001,95630
CA0910001,95619
CA0910001,95762
CA0910001,95672
CA0910001,95667
CA0910001,95709
CA0910001,95746
CA0910001,95664
CA0910001,95651
CA0910001,95633
CA0910001,95684
CA0910001,95720
CA0910001,95726
CA0910001,95623
CA0910001,95682
CA0910001,95630
CA0910001,95619
CA0910001,95762
CA0910001,95672
CA0910001,95667
CA0910001,95709
CA0910001,95664
CA0910001,95651
CA0910001,95633
CA0910001,95634
CA3600222,92308
CA2010501,93546
CA1910255,91342
CA1910255,91390
CA1910255,93015
CA1910255,91355
CA1910255,91350
CA1910255,91351
CA1910255,91354
CA1910255,93040
CA1910255,91384
CA1910255,93065
CA1910255,93063
CA1910255,91321
CA1910255,91381
CA1910255,91387
CA2701731,93923
CA3310001,92004
CA3310001,92274
CA3310001,92257
CA3310001,92254
CA3310001,92561
CA3310001,92253
CA3310001,92236
CA3310001,92201
CA3310001,92260
CA3310001,92210
CA3310001,92264
CA3310001,92203
CA3310001,92239
CA3310001,92211
CA3310001,92270
CA3310001,92234
CA3310001,92276
CA3310001,92241
CA3310001,92262
CA3310001,92240
CA1510703,93555
CA1510703,93562
CA1510703,93527
CA4300562,95140
CA4300562,95127
CA5510001,95327
CA5510001,95370
CA1500578,93283
CA5500057,95346
CA1503349,93307
CA3110031,96145
CA1710013,95461
CA0600001,95932
CA0605015,95932
CA0600033,95970
CA0600009,95932
CA3400101,95757
CA2000770,93637
CA1510011,93206
CA3410002,95825
CA3410002,95864
CA3400173,95834
CA3400173,95835
CA1910042,90670
CA1910042,90240
CA1910042,90606
CA1910042,90660
CA1910042,90040
CA1910042,90601
CA1910042,90640
CA1910042,91733
CA4210020,93117
CA4210020,93463
CA4210020,93460
CA4210020,93441
CA4210020,93105
CA3702104,91917
CA3702104,91935
CA1502690,93555
CA1500563,93555
CA1805005,96130
CA1800503,96130
CA5510008,95329
CA5510008,95311
CA4000226,93445
CA4000226,93420
CA3310052,92544
CA3310052,92561
CA3310052,92543
CA3310052,92549
CA3310052,92583
CA5710005,95694
CA1500371,93561
CA1500371,93531
CA1500443,93205
CA1910125,90660
CA2210515,95318
CA2210512,95389
CA1206011,95554
CA1206011,95569
CA2210001,95338
CA4300929,95120
CA4300929,95139
CA4300929,95119
CA4300924,95037
CA4300912,95046
CA4300856,95132
CA4300856,95035
CA2710001,93908
CA2710001,93905
CA2710001,93906
CA3410010,95829
CA3410010,95826
CA3410010,95655
CA3410010,95827
CA3410010,95864
CA3410010,95670
CA3410027,95742
CA3310025,92879
CA3310025,92860
CA3310025,92880
CA3310025,92505
CA3310025,91752
CA3410027,95742
CA3000980,92675
CA3110005,95658
CA3110005,95614
CA3110005,95603
CA3110005,95602
CA3110006,95713
CA3110024,95701
CA3110024,95714
CA3110025,95661
CA3110025,95678
CA3110025,95746
CA3110025,95664
CA3110025,95650
CA3110025,95663
CA3110025,95658
CA3110025,95747
CA3110025,95677
CA3110025,95765
CA3110025,95648
CA3110040,95747
CA3110050,95703
CA1503270,93240
CA2710010,93908
CA2710010,93905
CA2710010,93906
CA2710010,93901
CA2710010,93907
CA5500060,95383
CA2710013,95076
CA2710019,93907
CA2710019,95012
CA2710019,95039
CA2710011,93960
CA4110002,94014
CA4110002,94005
CA4110002,94134
CA4110005,94014
CA4110005,94005
CA4110007,94002
CA4110007,94062
CA4110007,94070
CA4110007,94063
CA4110007,94065
CA4110008,94002
CA4110008,94402
CA4110008,94403
CA4110008,94010
CA4110008,94401
CA4110008,94404
CA4310001,95014
CA4310001,94087
CA4310001,94024
CA4310001,94022
CA4310001,94086
CA4310001,94040
CA4310001,94041
CA4310001,95051
CA4310001,94306
CA3310031,92508
CA3310031,92879
CA3310031,92503
CA3310031,92504
CA3310031,92860
CA3310031,92505
CA3310031,92506
CA3310031,92521
CA3310031,92507
CA3310031,92557
CA3310031,92501
CA3310031,92324
CA3310031,92313
CA3310031,92509
CA4100509,94020
CA5401047,93274
CA5402041,93215
CA5402019,93270
CA5403211,93646
CA5402022,93631
CA5401045,93274
CA5403047,93257
CA5400886,93215
CA5402057,93257
CA0605012,95912
CA3410021,95630
CA3410021,95662
CA3410021,95661
CA3410021,95746
CA3410021,95650
CA1000229,93722
CA1010005,93622
CA4410008,95066
CA4410008,95018
CA4400642,95066
CA4510001,96007
CA4510001,96002
CA5610021,93015
CA5610021,93040
CA5200514,96021
CA5700555,95937
CA3610022,92315
CA3610022,92314
CA3610022,92333
CA3610044,92386
CA3610044,92315
CA3610044,92314
CA1510049,93240
CA1800529,96130
CA2410005,93635
CA1910250,91342
CA1910250,91390
CA1910250,93015
CA1910250,91355
CA1910250,91350
CA1910250,91351
CA1910250,91354
CA1910250,93040
CA1910250,91384
CA1910250,93065
CA1910250,93063
CA1910250,91321
CA1910250,91381
CA1910250,91387
CA3310048,92239
CA3310048,92241
CA3310048,92258
CA3310048,92240
CA3310048,92239
CA3310048,92276
CA3310048,92241
CA3310048,92258
CA3310048,92240
CA3310001,92004
CA3310001,92274
CA3310001,92257
CA3310001,92254
CA3310001,92561
CA3310001,92253
CA3310001,92236
CA3310001,92201
CA3310001,92260
CA3310001,92210
CA3310001,92264
CA3310001,92203
CA3310001,92239
CA3310001,92211
CA3310001,92270
CA3310001,92234
CA3310001,92276
CA3310001,92241
CA3310001,92262
CA1910156,90035
CA1910156,90067
CA1910156,90212
CA1910156,90024
CA1910156,90211
CA1910156,90048
CA1910156,90069
CA1910156,90046
CA1910156,90077
CA1910156,90210
CA2610001,93546
CA4310006,95046
CA4310006,95037
CA1400535,93514
CA1910039,90670
CA1910039,90605
CA1910039,90606
CA1910039,90660
CA1910039,90040
CA1910039,91745
CA1910039,90601
CA1910039,90640
CA1910039,91744
CA1910039,91746
CA1910039,91733
CA1910039,91755
CA1910039,91770
CA1910039,91790
CA1910039,91732
CA1910039,91731
CA1910039,91776
CA1910039,91706
CA1910039,91780
CA1910039,91006
CA1900563,93536
CA1900563,93560
CA5810006,95972
CA5810006,95914
CA5810006,95919
CA5810006,95935
CA5810006,95925
CA5810006,95941
CA5810006,95966
CA4310018,95014
CA4310018,94087
CA4310018,94024
CA1900599,91042
CA5400529,93257
CA5400711,93221
CA5400778,93265
CA5400805,93274
CA5400884,93257
CA5400917,93631
CA5400929,93631
CA5401094,93631
CA5402036,26
CA5402036,93257
CA5403118,93274
CA5403062,93271
CA4100538,94021
CA4100538,94020
CA4300737,95135
CA4300737,95148
CA4300737,95140
CA4300737,95035
CA4910019,95472
CA4910019,95436
CA4910019,95448
CA4300616,95076
CA4300616,95033
CA4300616,95037
CA4300615,95020
CA4910008,95436
CA4910008,95446
CA4910004,95472
CA4910004,95462
CA4910004,95436
CA4910004,95446
CA4910004,95421
CA3110022,96142
CA5700788,95616
CA5100117,95659
CA4900745,95436
CA3600027,92356
CA1410005,93514
CA5510011,95335
CA5000501,95326
CA4900646,95448
CA0500075,95245
CA1310700,92243
CA1310700,92251
CA5603301,93063
CA3110011,96142
CA3110011,96141
CA3110011,96145
CA5400922,93257
CA5400985,93257
CA5401024,93631
CA5401044,93292
CA5400583,93292
CA5403050,93292
CA5403011,93631
CA5400757,93244
CA5403137,93244
CA5403137,93271
CA5403020,26
CA5402026,26
CA0605004,95987
CA3710002,92024
CA3710002,92029
CA3710002,92009
CA3710002,92078
CA3710002,92096
CA3710002,92069
CA3710002,92084
CA3710002,92026
CA4301006,95020
CA4300996,95020
CA4300964,95134
CA2410008,95341
CA2410008,95301
CA2410008,95348
CA4300951,95020
CA4300949,95140
CA5010008,95326
CA4310028,95192
CA4310028,95112
CA3410008,95757
CA3410008,95624
CA3310801,92539
CA2702007,93907
CA1510045,93561
CA5400504,93257
CA5410001,93615
CA5410001,93647
CA0600065,95932
CA0605005,95987
CA4300596,95138
CA4300596,95037
CA4300525,95033
CA4300560,95037
CA4300563,95148
CA4300571,95037
CA4300638,95046
CA4300721,95033
CA4310300,95037
CA4410017,95076
CA4410017,95062
CA4410017,95010
CA4410017,95003
CA4410017,95073
CA4410017,95065
CA4410017,95033
CA4410017,95066
CA1500364,93240
CA5200574,96080
CA1500481,93238
CA0910017,95735
CA0910017,95720
CA0910018,95684
CA0910018,95667
CA3610005,92378
CA3610005,92391
CA3610005,92317
CA3610005,92407
CA3610005,92321
CA3610005,92352
CA5200526,96055
CA1300626,92243
CA1800522,96121
CA4400634,95076
CA1510045,93561
CA1610003,93230
CA1910013,90713
CA1910013,90805
CA1910013,90703
CA1910013,90706
CA1910013,90723
CA5400629,93271
CA2300852,95449
CA2300854,95482
CA2300855,95482
CA2300871,95410
CA2300902,95466
CA2300906,95466
CA2300950,95415
CA2300954,95415
CA2300958,95415
CA2300970,95466
CA2310301,95437
CA2310303,95466
CA2310308,95460
CA2310801,95427
CA2310801,22
CA2810650,94558
CA1700638,95485
CA1910034,90706
CA1910034,90723
CA1910034,90650
CA1910034,90242
CA1910034,90670
CA1910034,90280
CA1910034,90241
CA1910034,90240
CA1910034,90201
CA1910034,90660
CA1910034,90040
CA2810012,94508
CA1910204,90263
CA1910204,90265
CA1910204,91364
CA1910204,90272
CA1910204,90290
CA1910204,91302
CA3710034,92154
CA3710034,91911
CA3710034,91917
CA3710034,91915
CA3710034,91913
CA3710034,91910
CA3710034,91914
CA3710034,91935
CA3710034,91902
CA3710034,92139
CA3710034,91978
CA3710034,92114
CA3710034,91977
CA3710034,91945
CA3710034,91941
CA3710034,92019
CA3710034,92020
CA4100582,94060
CA3710001,92173
CA3710001,92154
CA3710001,91911
CA3710001,91910
CA3710001,91932
CA3710001,92118
CA3710001,92155
CA3710001,92135
CA3710020,92173
CA3710020,92154
CA3710020,91911
CA3710020,91950
CA3710020,92136
CA3710020,92152
CA3710020,92113
CA3710020,92106
CA3710020,92101
CA3710020,91902
CA3710020,92139
CA3710020,92114
CA3710020,91977
CA3710020,91945
CA3710020,92115
CA3710020,91941
CA3710020,91942
CA3710020,92102
CA3710020,92134
CA3710020,92107
CA3710020,92105
CA3710020,92104
CA3710020,92140
CA3710020,92103
CA3710020,92110
CA3710020,92116
CA3710020,92108
CA3710020,92182
CA3710020,92120
CA3710020,92109
CA3710020,92123
CA3710020,92111
CA3710020,92117
CA3710020,92124
CA3710020,92122
CA3710020,92037
CA3710020,92145
CA3710020,92020
CA3710020,92119
CA3710020,92071
CA3710020,92131
CA3710020,92093
CA3710020,92121
CA3710020,92126
CA3710020,92130
CA3710020,92129
CA3710020,92014
CA3710020,92075
CA3710020,92128
CA3710020,92067
CA3710020,92091
CA3710020,92127
CA3710020,92064
CA3710020,92025
CA3310046,92562
CA3310046,92595
CA3310046,92584
CA4301004,95020
CA4300999,95037
CA5710003,95612
CA5710003,95831
CA5710003,95822
CA5710003,95818
CA5710003,95814
CA5710003,95811
CA5710003,95605
CA5710003,95833
CA5710003,95691
CA1500554,93527
CA1502744,93560
CA1610002,93239
CA1610002,93204
CA1610002,93234
CA4300637,95020
CA1710800,95451
CA2300730,95488
CA3600372,92363
CA2701254,93923
CA5601141,93066
CA5601141,93060
CA1900520,93534
CA4300608,95020
CA4300605,95020
CA3610048,92324
CA3301330,92592
CA0110011,94550
CA0110011,94566
CA0110011,94588
CA0110011,94551
CA1500409,93312
CA3900907,95215
CA5100125,95991
CA3600283,92314
CA3600395,92315
CA3600395,92314
CA1510054,93225
CA1500475,93243
CA2701940,93907
CA2701940,95076
CA2702336,95076
CA1910084,90270
CA1910084,90255
CA4310009,95033
CA4310009,95014
CA4310009,94022
CA4310009,94028
CA4310009,94040
CA4310009,94020
CA4310009,94304
CA4310009,94306
CA4310009,94043
CA4310009,94305
CA4310009,94301
CA4310009,94303
CA4310009,94025
CA4900582,95472
CA4900582,95436
CA4300808,95128
CA4310022,95141
CA4310022,95120
CA4310022,95013
CA4310022,95139
CA4310022,95119
CA4310022,95123
CA4310022,95138
CA4310022,95136
CA4310022,95111
CA4310022,95037
CA4300766,95014
CA4300766,95070
CA4300763,95070
CA1800010,96137
CA1800557,96130
CA1805001,96130
CA1800601,96130
CA1800601,96056
CA1600002,93245
CA4810003,94585
CA4810003,94535
CA4810003,94503
CA4810003,94534
CA4810003,94533
CA4810003,95687
CA1500478,93283
CA3710027,92078
CA3710027,92010
CA3710027,92081
CA3710027,92069
CA3710027,92083
CA3710027,92056
CA3710027,92084
CA3710027,92026
CA3710027,92057
CA3710027,92003
CA3610026,92407
CA3610026,92321
CA3610026,92352
CA1500569,93561
CA1500569,93531
CA1500569,93518
CA1500571,93560
CA1500406,93283
CA1502232,93560
CA1502247,93560
CA4000839,93446
CA4400667,95076
CA5402030,93274
CA5400542,93207
CA5400542,93270
CA5401082,93291
CA5400928,93292
CA5402046,93221
CA5400623,93271
CA4901066,95450
CA4901066,95421
CA4901464,95441
CA4901466,95476
CA4901459,95441
CA0800850,95531
CA4400709,95076
CA0500082,95222
CA2700523,93908
CA1000165,93664
CA3900755,95215
CA4901329,95404
CA4901329,94515
CA4901329,95448
CA2210919,95345
CA0707553,94565
CA1400526,93514
CA3610030,92308
CA4700803,96067
CA1500491,93206
CA3900517,95212
CA4210002,93440
CA4210002,93455
CA3610702,92398
CA3310018,92879
CA1910102,93551
CA1910102,93550
CA1910102,93543
CA1910102,93552
CA0910015,96150
CA0105016,95391
CA4900578,94923
CA2701825,93920
CA5403144,93274
CA3410011,95220
CA3410011,95632
CA4400585,95006
CA0202556,96120
CA4400502,95003
CA3600258,92385
CA3600258,92407
CA3600258,92321
CA4200514,93254
CA1502012,93203
CA1610700,93234
CA1610700,93245
CA1610700,93656
CA5410026,93257
CA2210925,95311
CA4500094,96002
CA4500195,96088
CA1910165,91706
CA0202529,96120
CA1200684,95558
CA0400091,95928
CA2400254,95380
CA3500509,95023
CA5000041,95358
CA2000757,93614
CA0900423,95651
CA4010040,93420
CA0707623,94563
CA2701898,93920
CA3510302,95023
CA3510302,95045
CA2400229,95322
CA4200703,93117
CA3200134,96103
CA3601034,92324
CA3810010,94030
CA3810010,94128
CA3810010,94080
CA2400169,95334
CA2400169,95324
CA3301045,92225
CA1000147,93664
CA2310010,95449
CA1410006,93513
CA1410006,93514
CA3600613,92280
CA1510052,93523
CA4700551,96064
CA1900942,93550
CA2202036,95345
CA4810800,95687
CA4400599,95076
CA1700617,95485
CA5401026,93271
CA0600076,95979
CA4901446,95476
CA0202548,44
CA1503397,93561
CA0710800,94514
CA1000472,93664
CA1200689,95558
CA1000473,93737
CA2800526,94558
CA2800526,94567
CA3400137,95615
CA2100578,94952
CA3700900,92070
CA2701726,93908
CA5000547,95382
CA5000211,95357
CA3701988,91901
CA4901408,94952
CA2702135,93908
CA1910126,91709
CA1910126,91765
CA1910126,91710
CA1910126,91789
CA1910126,91766
CA1910126,91768
CA1910126,91763
CA1910126,91767
CA1910126,91773
CA1910126,91711
CA1910126,91750
CA4810007,94590
CA4810007,94510
CA4810007,94591
CA4810007,94589
CA4810007,94503
CA4810007,94534
CA4810007,94592
CA1900062,91390
CA1000626,93706
CA4901273,95476
CA1900903,91390
CA4000660,93405
CA1000128,93621
CA4901179,95425
CA4901330,95448
CA4000631,93446
CA2110303,94937
CA5000494,95380
CA4400559,95033
CA4901363,95441
CA3700937,92061
CA4510016,96022
CA4510016,96007
CA4510016,96047
CA4510016,96001
CA1210004,95503
CA1210004,95501
CA1210004,95524
CA1210004,95521
CA0410001,95948
CA0410001,95917
CA3610008,92386
CA3610008,92315
CA3610008,92314
CA5410021,93219
CA5301104,96052
CA4700571,96067
CA1010052,93664
CA1400500,93545
CA4700870,96134
CA4200560,93454
CA1000367,93662
CA1206012,95542
CA3600010,92395
CA3600010,92394
CA3010003,92804
CA3010003,90630
CA3010003,90620
CA3010003,92801
CA3010003,90623
CA3010003,90621
CA3010003,92833
CA3010003,90638
CA2701906,93426
CA2701904,93908
CA2900531,95946
CA1000063,93602
CA0707601,94511
CA0706112,94517
CA0706112,94513
CA1010020,93230
CA1010020,93242
CA1600017,93245
CA1300553,92227
CA3600388,92347
CA1502620,93280
CA1502620,93250
CA2410011,93610
CA2410011,95341
CA2410011,95333
CA1400027,93545
CA3600215,92410
CA2300717,95490
CA0706032,94561
CA5700797,95776
CA1000156,93664
CA0400001,95973
CA2701945,93920
CA3900624,95242
CA1000013,93664
CA0400041,95942
CA4400701,95005
CA1502663,93314
CA3710014,92008
CA3710014,92010
CA3710014,92081
CA3710014,92054
CA3710014,92083
CA3710014,92056
CA3710014,92084
CA3710014,92057
CA3710014,92058
CA3710014,92003
CA3710014,92028
CA1500465,93285
CA1010042,93725
CA4300575,95046
CA4300575,95037
CA3310003,92225
CA2400097,95388
CA1000295,93657
CA4300603,95020
CA4300603,95046
CA4300603,95037
CA1500289,93307
CA1700546,95451
CA2400209,93635
CA2400209,95322
CA5200013,96080
CA0900404,95682
CA1000476,93619
CA1910097,93550
CA4400723,95066
CA0707608,94561
CA5000557,95380
CA3110044,96145
CA3710044,92025
CA3710044,92027
CA2900523,95959
CA4600019,96124
CA1000361,93608
CA3210004,95971
CA3301280,92583
CA3301280,92582
CA1000480,93725
CA1000005,93664
CA4900512,94952
CA5410503,93262
CA1400525,93514
CA0790002,94553
CA3610003,92308
CA3610003,92307
CA5000371,95307
CA2710301,93920
CA4910702,95441
CA1810700,96113
CA2300506,95415
CA2810005,94591
CA2810005,94589
CA2810005,94503
CA2810005,94534
CA2810005,94559
CA2810005,94558
CA2900529,95960
CA1900155,93535
CA0901222,95720
CA3710318,92027
CA2610701,96107
CA1910002,91770
CA1009091,93622
CA4600068,33
CA5800805,95935
CA0800557,95548
CA5800850,95922
CA3710006,92029
CA3710006,92025
CA3710006,92027
CA3710006,92026
CA3710006,92082
CA2510001,96101
CA1400527,93545
CA1000317,93630
CA1000490,93234
CA0901247,51
CA5500148,95327
CA0605013,95912
CA4300630,95037
CA0600032,95987
CA0600003,95912
CA4301014,95033
CA4300993,95020
CA4300976,95020
CA4300967,95037
CA2010016,93636
CA3410018,95838
CA3410018,95652
CA3410018,95660
CA3410018,95673
CA3410018,95626
CA4300833,95128
CA4300832,95020
CA4300832,95046
CA2410003,95322
CA2910001,95945
CA2910001,95949
CA4300851,95020
CA4300839,95046
CA2910004,95945
CA2910004,95975
CA2910004,95959
CA2910004,95949
CA2910010,96161
CA2910010,96111
CA0910003,95667
CA5010018,95357
CA5010018,95367
CA5010018,95361
CA5010018,95320
CA3310012,92883
CA3310012,92675
CA3310012,92562
CA3310012,92595
CA3310012,92584
CA3310012,92587
CA3310012,92532
CA3310012,92530
CA3310012,92570
CA3310021,92503
CA3310021,92504
CA3310021,92860
CA3310021,92880
CA3310021,92505
CA3310021,91708
CA3310021,91752
CA3310021,92509
CA3310021,91710
CA3310021,91761
CA3310021,91762
CA3310021,92337
CA3310021,92316
CA5510007,95335
CA2300620,95410
CA2300620,95456
CA2300626,95460
CA2300636,95587
CA2300740,95460
CA2300785,95585
CA2300789,95466
CA2300804,95460
CA5403121,93221
CA5400994,93257
CA5403089,26
CA5400548,93631
CA5400875,93271
CA5403046,93646
CA5400526,93618
CA2300609,95460
CA4900916,95448
CA2702520,93927
CA2702520,93960
CA5500360,95327
CA5305504,96010
CA0300032,95666
CA4900795,95439
CA4900795,95403
CA3100061,95650
CA0600016,95987
